age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country
37,18,10,9,11,9,45,75,0,40,72
27,56,15,13,43,57,73,46,1,33,72
46,56,15,13,40,0,29,3,0,35,52
39,56,14,10,40,16,29,75,0,50,72
20,56,14,10,43,0,50,75,1,20,72
32,56,10,9,40,16,29,75,0,40,72
53,18,10,9,40,0,29,4,0,40,72
50,37,14,10,64,48,73,4,1,28,72
50,56,10,9,40,9,29,75,0,40,72
22,56,14,10,43,60,50,75,0,15,72
40,56,10,9,40,24,29,75,0,46,72
35,56,15,13,41,16,73,75,1,40,72
45,56,13,11,40,60,29,75,0,50,72
41,62,6,5,40,60,77,75,1,70,12
24,56,14,10,43,24,50,75,0,40,72
40,66,14,10,11,0,45,4,1,35,72
42,63,15,13,40,57,29,75,0,40,72
45,56,10,9,11,17,45,75,0,44,72
67,56,2,2,76,38,45,75,1,34,13
36,56,10,9,11,38,45,75,0,40,72
34,37,14,10,43,48,45,75,0,48,72
22,56,10,9,43,70,50,4,0,40,72
46,56,15,13,40,16,29,75,0,44,72
63,56,1,1,40,57,29,46,0,30,42
30,56,8,7,40,38,29,75,0,40,72
38,63,10,9,40,16,29,75,0,99,72
52,56,7,6,40,24,29,75,0,45,72
58,56,10,9,40,48,29,75,0,24,72
56,56,17,16,40,57,29,75,0,50,72
50,63,10,9,40,48,29,3,0,60,65
41,66,15,13,43,58,45,4,0,40,59
23,56,6,5,43,48,50,3,0,20,52
49,56,10,9,40,0,29,75,0,38,72
28,56,15,13,40,16,29,75,0,40,72
32,56,14,10,43,9,73,75,0,40,72
35,56,10,9,64,0,73,75,1,40,72
53,56,12,12,11,0,73,75,1,48,72
45,56,3,3,40,70,29,75,0,38,42
53,56,5,4,43,70,45,1,0,40,72
47,63,15,13,43,16,45,4,0,45,72
32,56,11,15,40,57,29,75,0,40,72
25,37,10,9,11,0,45,1,1,35,72
63,56,10,9,40,9,29,75,0,30,72
34,63,17,16,40,57,29,75,0,32,6
49,62,10,9,40,0,77,75,1,40,72
23,56,16,14,43,57,45,75,1,30,72
30,56,10,9,40,58,29,75,0,40,72
37,56,2,2,40,48,29,75,0,53,42
68,56,14,10,76,48,45,75,1,20,72
42,56,14,10,40,9,29,4,0,40,72
29,66,15,13,40,57,29,75,0,25,44
39,37,16,14,40,57,29,75,0,40,72
49,56,13,11,40,9,29,75,0,40,72
27,66,15,13,43,0,45,75,1,40,72
29,56,15,13,43,57,45,46,1,50,72
31,56,11,15,43,68,45,75,0,55,72
23,56,14,10,43,48,50,75,0,25,72
25,56,7,6,43,38,45,75,1,40,8
17,56,8,7,43,48,50,75,0,25,72
71,56,10,9,40,9,29,75,0,15,72
48,56,12,12,40,70,29,75,0,45,72
36,56,14,10,40,9,29,75,0,40,72
46,56,16,14,40,57,29,4,0,35,72
24,56,13,11,40,38,29,75,0,40,72
42,56,14,10,40,57,29,75,0,32,72
40,56,10,9,11,70,73,75,0,45,72
59,56,10,9,40,38,29,75,0,40,72
35,63,14,10,40,16,29,75,0,60,72
41,37,14,10,40,16,29,75,0,40,72
52,37,16,14,40,57,29,4,0,40,72
44,56,16,14,40,16,29,75,0,50,72
46,56,13,11,11,58,45,4,0,40,72
33,56,10,9,43,9,45,75,0,40,72
33,56,10,9,40,48,29,75,0,40,72
17,56,7,6,43,48,50,75,1,14,72
26,56,15,13,43,57,50,75,0,64,72
41,56,17,16,40,57,29,75,0,60,72
28,56,13,11,43,68,50,75,1,36,72
17,37,8,7,43,57,50,75,1,20,59
27,37,14,10,43,58,73,3,1,40,72
25,37,10,9,43,9,50,75,0,40,72
24,56,8,7,43,38,73,75,1,40,72
40,56,17,16,40,57,29,75,0,60,72
62,56,10,9,40,16,29,75,0,45,72
26,56,10,9,43,38,50,75,0,40,72
18,56,9,8,43,17,50,75,0,55,72
66,56,14,10,40,16,29,75,0,45,72
40,56,14,10,11,48,45,4,0,50,72
26,56,14,10,41,0,73,75,1,40,72
38,37,16,14,40,57,29,75,0,40,72
37,56,10,9,43,9,73,75,0,40,72
59,56,15,13,40,9,29,4,0,48,72
49,56,15,13,76,57,73,75,1,35,72
58,66,10,9,11,0,73,75,1,40,72
25,56,10,9,43,38,45,4,0,28,72
48,66,11,15,40,57,29,75,0,50,72
50,56,14,10,11,48,73,3,0,40,52
37,18,14,10,40,9,29,75,0,43,72
59,56,10,9,64,9,73,1,1,40,72
27,56,14,10,40,9,29,75,0,45,72
42,66,16,14,40,57,77,75,1,20,72
49,56,13,11,41,24,73,75,0,42,72
31,56,10,9,43,60,50,4,1,40,72
27,56,10,9,43,0,45,4,1,40,72
23,56,14,10,43,17,50,75,0,40,72
42,56,14,10,40,16,29,75,0,55,72
31,62,10,9,43,9,45,75,0,45,72
32,63,13,11,40,9,29,75,0,40,72
53,56,5,4,40,9,29,3,0,40,74
35,56,15,13,40,57,29,75,0,50,72
34,56,3,3,43,24,50,75,0,40,14
41,56,15,13,40,60,29,75,0,50,72
38,56,10,9,11,9,50,75,0,40,72
22,56,7,6,43,70,50,75,0,25,72
32,56,10,9,40,9,29,75,0,40,72
29,56,14,10,43,24,45,4,0,45,72
54,56,10,9,40,60,29,75,0,50,72
32,56,14,10,43,60,47,75,1,40,72
29,56,13,11,40,9,29,75,0,40,72
25,56,10,9,43,24,45,75,0,35,72
39,56,14,10,40,38,29,75,0,40,72
54,62,14,10,40,60,29,75,0,40,72
37,56,10,9,40,48,29,75,0,40,72
52,56,3,3,76,48,73,75,1,40,42
27,56,3,3,43,55,47,75,1,40,14
42,56,10,9,40,70,29,75,0,50,72
28,56,15,13,43,57,45,75,1,40,72
52,56,10,9,40,9,29,75,0,40,72
47,56,3,3,43,38,50,75,0,20,72
46,37,15,13,11,57,73,75,1,43,72
26,56,8,7,40,9,29,75,0,40,72
32,56,10,9,43,0,47,75,1,35,72
30,56,10,9,43,24,50,75,0,40,72
50,56,14,10,40,0,29,3,0,40,52
53,56,14,10,40,38,29,75,0,40,72
37,18,10,9,40,0,29,4,0,40,72
47,56,14,10,11,16,73,75,1,40,72
41,56,10,9,40,24,29,75,0,40,72
33,56,6,5,43,60,73,75,1,40,72
35,66,15,13,64,16,45,75,0,42,72
31,56,10,9,43,60,73,4,1,24,72
36,37,15,13,43,58,45,4,0,40,72
45,56,14,10,11,68,45,4,1,40,71
23,56,10,9,43,60,50,75,0,40,72
42,56,10,9,43,48,47,4,0,40,72
44,56,13,11,40,16,29,4,0,40,72
44,66,8,7,64,68,45,4,0,40,72
28,56,10,9,40,16,29,75,0,50,72
45,56,13,11,40,9,29,75,0,40,6
40,56,14,10,11,16,47,4,1,55,72
21,56,14,10,43,60,50,75,1,40,72
51,56,7,6,41,9,47,75,0,40,72
47,63,10,9,40,60,29,75,0,75,72
28,56,14,10,43,48,50,75,1,50,72
34,56,10,9,43,9,50,75,0,40,72
28,56,10,9,40,70,29,75,0,40,72
62,56,6,5,40,48,29,75,0,40,72
57,56,3,3,40,48,29,75,0,40,33
27,56,12,12,40,16,29,75,0,55,72
31,56,10,9,43,0,45,75,1,40,72
39,63,13,11,40,17,29,75,0,60,72
20,37,10,9,43,24,50,4,0,40,72
26,56,15,13,76,16,45,75,1,55,72
45,56,10,9,40,48,29,3,0,84,35
47,56,10,9,40,38,29,75,0,50,72
45,66,14,10,11,57,73,75,1,40,72
27,63,10,9,43,17,50,75,0,80,72
23,56,12,12,43,0,50,75,1,20,72
42,63,13,11,40,70,29,75,0,80,72
40,56,7,6,40,38,29,75,0,40,72
21,56,14,10,43,48,47,4,1,8,72
44,56,10,9,43,38,45,3,1,45,36
26,56,15,13,43,0,50,75,1,40,72
61,62,15,13,40,60,29,75,0,50,72
49,56,10,9,43,9,45,75,0,40,72
54,56,10,9,41,16,45,75,1,43,72
29,56,13,11,40,57,29,75,0,40,72
45,62,11,15,43,9,45,75,0,50,72
38,63,8,7,40,9,29,75,0,40,72
36,56,10,9,11,17,45,75,0,40,72
31,56,6,5,43,38,45,75,0,40,72
34,56,10,9,11,0,73,75,1,35,72
44,37,15,13,43,57,50,75,0,60,72
48,56,16,14,40,16,29,75,0,50,72
32,56,12,12,40,57,29,75,0,42,72
34,62,11,15,40,57,29,75,0,40,72
22,56,14,10,40,9,29,75,0,40,72
35,56,10,9,11,16,73,75,1,50,72
30,56,14,10,40,9,29,75,0,40,72
81,63,10,9,40,16,29,75,0,30,72
42,56,13,11,11,9,45,75,0,35,72
43,63,10,9,11,48,73,75,0,45,72
35,56,15,13,43,60,50,3,0,40,65
28,56,10,9,64,17,45,75,0,55,72
22,56,15,13,43,60,45,75,0,40,72
29,56,10,9,64,48,45,75,1,40,72
41,56,15,13,43,24,45,75,0,40,72
66,37,10,9,76,48,45,75,1,25,72
37,56,3,3,64,48,73,75,1,40,72
26,56,14,10,43,0,45,3,0,20,52
41,56,13,11,40,60,29,75,0,40,72
18,56,3,3,43,24,47,75,0,40,42
26,56,14,10,11,24,45,75,0,45,72
34,56,10,9,64,0,50,75,1,40,72
38,56,11,15,40,57,29,75,0,70,72
35,37,14,10,40,58,29,75,0,50,72
22,56,15,13,43,0,50,75,1,40,72
36,56,14,10,40,0,77,75,1,12,72
26,56,3,3,43,70,45,75,0,40,8
60,56,7,6,11,17,45,75,0,48,72
53,56,10,9,11,0,45,75,1,40,72
28,56,14,10,40,70,29,75,0,40,14
31,56,14,10,43,60,45,75,1,40,72
44,56,13,11,40,0,47,75,1,20,72
50,56,14,10,40,60,29,75,0,60,72
38,37,14,10,40,68,29,75,0,40,72
50,56,15,13,11,60,45,75,0,45,72
31,56,10,9,40,24,29,75,0,40,72
36,63,16,14,40,17,29,75,0,70,72
90,56,8,7,43,24,50,75,0,40,72
29,63,13,11,40,17,29,75,0,50,72
47,63,15,13,40,57,29,75,0,30,72
31,56,13,11,40,70,29,75,0,30,72
26,66,15,13,43,57,45,3,0,20,30
52,56,10,9,43,48,73,75,0,40,72
46,56,12,12,43,0,45,75,1,40,72
33,56,7,6,11,48,73,75,1,45,72
45,66,10,9,11,16,73,75,1,38,72
28,56,10,9,40,38,29,75,0,50,72
33,56,14,10,43,60,45,4,0,35,72
62,56,10,9,43,24,47,4,1,40,72
19,56,14,10,64,60,73,75,1,25,72
22,56,10,9,43,0,50,75,1,40,42
35,56,14,10,40,24,29,75,0,40,72
27,56,10,9,43,0,45,1,1,8,72
41,56,10,9,43,16,45,3,0,60,72
46,56,14,10,64,60,45,75,0,55,72
42,63,13,11,40,9,29,3,0,40,72
43,37,15,13,40,58,29,75,0,55,72
53,56,5,4,40,38,29,75,0,40,72
23,56,13,11,11,0,45,75,1,30,72
46,56,10,9,40,9,29,4,0,40,72
28,56,15,13,40,48,29,75,0,50,72
32,56,15,13,43,60,45,75,0,45,72
18,56,10,9,43,60,45,75,1,20,72
49,56,14,10,11,38,45,75,0,45,72
69,18,8,7,76,0,45,75,1,20,72
30,56,15,13,43,57,45,4,0,50,72
47,56,15,13,43,16,45,75,0,40,72
20,56,10,9,64,38,50,75,0,40,72
37,56,12,12,11,9,45,4,0,40,72
54,63,15,13,40,17,29,75,0,50,72
25,56,15,13,43,57,45,75,1,40,72
50,62,10,9,40,16,29,75,0,40,72
38,56,13,11,40,16,29,75,0,50,72
17,56,3,3,43,48,47,75,0,48,42
25,56,10,9,43,0,50,75,1,40,72
41,63,15,13,40,17,29,75,0,75,72
36,66,14,10,11,70,45,75,0,60,72
35,56,10,9,11,9,73,4,0,40,72
27,56,6,5,43,9,47,75,0,40,42
47,62,11,15,11,57,45,75,0,50,72
67,56,15,13,76,16,45,75,0,40,72
50,63,10,9,40,16,29,75,0,45,72
49,56,15,13,11,16,45,75,1,40,72
72,56,15,13,40,58,29,75,0,17,72
45,66,16,14,11,58,45,75,0,50,72
27,18,15,13,43,70,47,75,0,35,72
29,56,14,10,64,55,45,75,1,30,22
49,56,15,13,43,48,45,3,1,35,52
29,56,13,11,40,0,29,75,0,40,72
57,62,10,9,40,60,29,75,0,30,72
39,56,1,1,43,48,45,75,1,12,72
37,56,13,11,40,0,29,75,0,40,72
33,37,13,11,40,58,29,75,0,48,72
43,56,10,9,40,16,77,75,1,36,54
35,56,10,9,11,48,45,75,1,45,72
36,56,10,9,40,70,29,4,0,50,72
41,56,8,7,11,48,73,46,1,40,72
54,37,16,14,40,0,29,75,0,40,72
30,56,10,9,11,9,50,75,0,40,72
33,37,15,13,40,57,29,75,0,50,72
73,63,14,10,40,60,29,75,0,6,72
44,56,10,9,11,48,73,75,1,40,72
28,66,16,14,40,16,29,75,0,50,72
49,56,8,7,40,9,29,75,0,40,72
35,37,15,13,40,16,29,75,0,80,72
61,56,10,9,40,16,29,75,0,50,72
52,56,8,7,40,48,29,75,0,40,72
42,56,15,13,40,16,29,75,0,45,72
39,18,10,9,40,0,29,4,0,52,72
48,63,14,10,40,9,29,75,0,40,72
29,56,10,9,43,48,50,75,1,40,72
20,56,14,10,43,57,73,75,1,25,72
45,56,17,16,64,16,73,75,0,40,72
39,56,10,9,11,48,45,46,1,40,12
23,37,15,13,43,57,45,75,1,40,72
37,56,16,14,40,16,29,75,0,40,72
27,37,10,9,43,57,50,4,1,40,72
32,56,10,9,40,0,77,75,1,20,72
44,56,15,13,40,16,29,75,0,45,72
82,63,10,9,40,17,29,75,0,20,72
52,56,15,13,64,0,73,75,1,40,72
28,62,15,13,43,60,45,75,0,50,72
18,56,14,10,43,24,50,46,0,30,72
24,56,10,9,43,9,45,75,0,40,72
60,37,13,11,40,48,29,75,0,40,72
64,56,10,9,43,0,45,75,1,25,72
67,56,13,11,11,57,73,75,1,40,72
47,37,15,13,40,58,29,75,0,40,72
26,56,15,13,43,48,45,75,1,40,72
26,56,3,3,43,17,47,4,0,40,42
39,56,10,9,64,0,45,75,1,20,72
19,56,10,9,43,0,50,75,1,40,72
43,56,10,9,40,17,29,75,0,40,42
24,56,12,12,43,60,50,75,1,37,72
84,56,10,9,76,48,45,75,1,13,72
43,56,7,6,40,38,29,4,0,40,72
71,56,7,6,40,38,29,75,0,40,72
46,56,16,14,40,57,29,75,0,50,72
35,37,14,10,40,58,29,75,0,61,72
25,56,10,9,43,48,73,4,1,40,72
69,56,14,10,76,0,45,75,1,24,72
29,56,12,12,11,57,45,75,1,36,72
22,56,14,10,43,70,50,75,0,30,72
25,56,10,9,40,0,77,75,1,30,72
38,37,16,14,43,57,45,75,1,55,72
24,56,14,10,43,0,50,3,0,20,72
59,56,15,13,40,16,29,75,0,50,72
35,56,13,11,43,0,50,75,1,40,72
35,66,14,10,43,17,50,75,0,40,72
32,56,14,10,40,38,29,3,0,40,52
32,56,13,11,40,70,29,75,0,40,72
32,56,10,9,40,9,29,75,0,48,72
50,66,10,9,40,70,29,75,0,40,59
57,63,14,10,40,17,29,75,0,75,72
31,56,10,9,40,60,29,75,0,40,72
47,56,10,9,40,60,29,75,0,40,72
41,63,10,9,40,48,77,75,1,20,72
41,66,16,14,43,57,50,75,1,35,72
33,63,14,10,43,17,45,75,0,70,72
36,56,12,12,43,60,45,4,0,43,72
36,56,10,9,40,24,29,75,0,40,72
56,56,14,10,40,9,29,75,0,40,72
29,56,14,10,43,60,47,75,0,50,72
29,56,10,9,40,9,29,75,0,45,72
55,56,12,12,11,0,73,75,1,40,72
63,18,17,16,11,16,45,75,1,60,72
19,56,10,9,43,9,50,75,0,40,72
74,63,10,9,40,60,29,75,0,20,72
28,56,10,9,40,17,29,75,0,50,72
21,56,14,10,43,57,50,75,0,40,72
39,56,14,10,64,0,73,4,1,40,72
47,56,10,9,40,16,77,75,1,40,72
19,56,14,10,43,48,47,4,0,35,72
30,56,15,13,40,0,29,75,0,40,72
63,63,14,10,40,48,29,75,0,48,72
32,56,15,13,40,16,77,75,1,40,72
33,56,16,14,43,0,50,75,0,40,72
27,56,10,9,43,9,50,4,0,40,72
39,56,16,14,11,16,73,4,1,60,72
34,56,10,9,43,9,45,75,0,48,72
46,56,15,13,40,16,29,75,0,50,72
44,56,15,13,43,57,45,75,1,45,42
41,56,2,2,40,38,29,75,0,40,42
46,18,15,13,11,57,73,75,1,50,72
33,56,10,9,40,16,77,75,1,40,72
18,56,8,7,43,70,50,75,0,20,72
40,37,10,9,40,0,77,75,1,40,72
21,56,14,10,43,0,50,75,1,20,72
38,56,12,12,40,9,29,75,0,50,72
28,56,10,9,64,60,47,75,1,40,72
34,37,15,13,40,57,29,75,0,40,72
47,56,5,4,40,9,29,75,0,40,72
41,56,8,7,40,24,29,75,0,40,72
61,63,10,9,40,9,29,75,0,52,72
21,56,14,10,43,48,50,75,1,40,72
42,66,14,10,40,0,29,4,0,40,72
46,56,14,10,40,16,29,75,0,40,72
40,56,13,11,11,57,45,75,1,20,72
46,56,17,16,43,57,45,75,0,40,72
34,56,14,10,40,24,29,75,0,40,72
36,56,15,13,43,60,45,3,1,50,7
28,56,15,13,43,24,47,75,0,25,72
24,56,10,9,40,9,29,75,0,44,42
48,56,12,12,40,70,29,75,0,44,72
23,56,15,13,43,0,50,75,1,20,72
60,56,6,5,40,38,29,75,0,49,72
23,56,15,13,43,16,50,75,1,60,72
23,56,14,10,43,24,50,4,0,40,72
45,63,15,13,40,57,29,75,0,30,72
38,18,14,10,40,0,29,75,0,45,72
41,56,17,16,40,57,29,75,0,50,72
50,37,16,14,11,16,45,75,1,70,72
27,56,10,9,40,60,29,75,0,45,72
52,56,13,11,64,16,73,4,1,60,72
40,56,10,9,40,60,29,75,0,40,72
35,56,10,9,40,24,29,75,0,60,72
37,56,10,9,43,24,45,75,0,40,72
35,56,10,9,40,70,29,75,0,65,72
41,62,15,13,40,60,29,75,0,65,72
52,56,14,10,40,16,29,75,0,40,72
55,56,14,10,43,0,45,75,0,45,72
45,56,12,12,76,60,73,75,1,40,10
38,56,10,9,43,57,45,75,1,40,72
44,62,16,14,11,16,73,3,1,40,72
50,56,14,10,40,60,29,75,0,60,72
19,66,10,9,43,0,50,75,1,40,72
29,56,13,11,40,0,29,75,0,40,72
24,63,5,4,40,70,29,75,0,40,72
41,56,10,9,11,9,50,75,0,40,72
53,18,10,9,40,68,29,75,0,40,19
61,62,15,13,64,60,45,75,1,30,72
69,56,6,5,40,48,29,75,0,35,72
29,56,10,9,40,9,29,75,0,40,72
34,66,16,14,43,57,73,75,1,40,72
48,56,12,12,40,9,29,75,0,45,72
54,56,10,9,40,16,29,75,0,55,72
46,56,10,9,43,70,45,75,0,48,72
23,56,15,13,43,57,50,75,0,40,72
43,56,15,13,40,16,29,75,0,40,72
35,56,15,13,40,60,29,75,0,60,72
46,56,15,13,11,57,45,75,0,40,72
38,56,14,10,40,70,29,75,0,40,72
22,66,15,13,40,16,29,75,0,20,72
63,56,12,12,41,0,47,75,1,35,72
33,37,13,11,40,68,29,75,0,40,72
35,56,15,13,43,0,47,75,0,40,72
28,56,7,6,40,9,29,75,0,40,72
34,18,11,15,40,57,29,75,0,40,72
35,56,10,9,40,60,29,75,0,40,72
23,56,10,9,11,9,45,75,0,60,72
42,56,10,9,40,16,77,75,1,40,72
59,63,10,9,11,48,50,75,1,24,72
17,56,9,8,43,60,50,75,0,20,72
45,66,14,10,11,0,45,75,1,40,72
48,18,10,9,40,70,29,4,0,40,72
47,56,10,9,11,68,45,75,1,36,72
25,56,15,13,43,24,50,75,0,40,72
55,18,15,13,40,57,29,75,0,40,72
39,56,10,9,43,48,45,75,0,18,72
51,37,6,5,40,70,29,4,0,40,72
67,63,5,4,40,9,29,75,0,40,72
45,63,15,13,43,16,45,75,1,40,72
46,18,10,9,43,24,45,75,0,40,72
55,56,7,6,40,9,29,75,0,40,72
41,66,13,11,40,16,29,75,0,40,72
37,56,10,9,11,60,73,75,1,40,72
35,56,5,4,40,68,29,75,0,40,42
19,56,14,10,43,16,50,75,0,40,72
51,56,16,14,40,57,29,75,0,60,72
27,56,3,3,43,55,45,75,1,65,15
42,56,10,9,11,9,73,75,0,40,72
52,56,14,10,43,57,45,75,0,37,72
19,56,10,9,43,24,50,75,0,20,72
48,56,10,9,11,48,73,4,1,40,72
42,56,13,11,40,38,29,75,0,40,72
30,56,15,13,43,57,45,75,0,45,72
43,66,10,9,40,48,29,1,0,40,72
52,37,16,14,11,16,45,75,1,60,72
35,56,15,13,43,60,45,75,0,45,72
29,63,14,10,11,38,45,75,0,48,72
45,56,15,13,76,57,45,75,1,50,72
27,56,10,9,43,48,45,4,1,40,34
42,56,12,12,40,16,29,75,0,60,72
18,56,9,8,43,48,50,75,0,15,72
42,56,5,4,43,24,45,4,0,40,72
26,56,10,9,40,60,29,4,0,36,72
30,56,10,9,40,48,77,75,1,30,72
25,66,14,10,40,48,77,75,1,15,72
35,37,10,9,43,48,73,4,1,40,72
34,56,10,9,43,38,50,75,0,40,72
24,56,14,10,64,57,50,75,0,54,72
24,56,14,10,43,24,50,75,1,30,72
41,63,10,9,40,16,29,75,0,45,42
44,56,10,9,40,9,29,75,0,40,53
59,37,7,6,76,48,73,4,1,30,72
36,66,10,9,11,0,50,4,1,40,72
17,56,8,7,43,60,50,75,0,12,72
48,63,10,9,64,48,47,75,1,25,72
33,56,15,13,43,57,45,75,0,40,6
43,62,14,10,40,60,29,75,0,55,72
34,56,10,9,11,24,50,75,0,40,72
55,56,14,10,40,68,29,75,0,40,72
42,56,10,9,40,70,29,75,0,45,72
54,66,17,16,40,57,29,75,0,46,15
47,37,13,11,40,16,29,75,0,40,72
28,62,10,9,43,16,45,75,0,65,72
33,56,14,10,76,0,73,75,1,40,72
51,56,14,10,40,70,29,75,0,40,72
27,37,15,13,43,57,45,75,1,40,72
39,66,10,9,64,0,73,75,1,35,72
37,56,15,13,64,48,45,75,0,70,15
26,56,10,9,43,70,45,75,0,70,72
45,56,10,9,43,24,45,75,0,40,72
44,62,10,9,40,70,29,75,0,96,72
50,56,10,9,64,48,73,75,1,35,72
36,63,10,9,40,9,29,75,0,80,72
52,56,14,10,40,16,29,75,0,40,72
39,56,14,10,40,9,29,75,0,52,72
28,56,10,9,43,60,50,75,0,60,72
49,63,10,9,40,9,29,75,0,50,42
59,37,10,9,76,17,73,75,0,40,72
25,56,15,13,11,57,45,75,1,44,72
24,37,10,9,43,58,45,75,0,40,72
36,56,14,10,40,16,29,75,0,65,72
58,63,15,13,40,17,29,75,0,35,72
43,56,16,14,11,48,73,75,1,40,72
34,56,15,13,43,0,50,75,0,40,72
58,66,10,9,11,48,50,4,0,40,72
43,56,14,10,40,16,29,75,0,50,72
52,56,14,10,40,16,29,75,0,40,72
50,56,14,10,40,9,29,75,0,40,72
24,66,16,14,43,0,45,4,1,40,72
25,56,10,9,43,9,47,75,0,40,72
57,37,5,4,11,48,45,75,0,40,72
48,56,16,14,40,57,29,75,0,45,72
27,66,16,14,43,57,45,3,0,20,7
33,56,5,4,43,48,73,4,1,14,71
47,63,14,10,11,16,45,75,1,65,72
60,56,14,10,11,57,73,75,0,42,72
51,56,5,4,40,58,29,75,0,40,72
43,66,16,14,40,57,29,75,0,40,72
59,37,15,13,40,16,77,75,1,22,72
32,56,8,7,40,17,29,75,0,40,72
59,56,10,9,43,38,45,75,0,40,72
29,56,10,9,43,70,47,75,0,50,72
50,62,16,14,43,57,45,4,0,50,71
57,56,15,13,40,57,29,75,0,40,72
17,56,8,7,43,48,50,75,1,12,72
27,62,10,9,43,9,47,75,0,50,42
28,63,15,13,43,16,45,75,0,50,72
46,63,13,11,40,16,29,75,0,60,72
35,56,10,9,40,38,29,75,0,44,72
47,56,14,10,40,48,29,75,0,47,72
33,66,10,9,11,0,45,75,0,40,72
45,56,15,13,40,16,29,75,0,50,72
26,56,14,10,40,9,29,4,0,40,72
42,56,15,13,40,57,29,75,0,40,72
31,56,8,7,11,24,47,4,0,40,72
33,56,10,9,43,0,45,75,1,40,72
30,56,10,9,43,0,73,75,0,41,72
40,37,14,10,40,58,29,75,0,40,72
30,56,15,13,43,16,50,4,0,40,20
23,56,15,13,43,16,50,3,0,24,72
35,56,10,9,11,48,45,75,1,35,72
42,37,15,13,43,16,50,75,0,35,72
52,56,5,4,43,38,45,4,1,40,72
25,56,15,13,43,57,45,75,0,50,72
51,62,15,13,40,58,29,4,0,40,72
38,56,15,13,43,48,47,75,1,45,72
18,66,10,9,43,0,50,4,0,15,72
36,66,10,9,40,16,29,75,0,40,72
39,37,10,9,40,58,29,75,0,56,72
40,56,14,10,40,60,29,75,0,50,72
50,56,10,9,40,68,29,75,0,40,72
25,56,10,9,43,24,45,75,0,45,72
54,66,15,13,43,57,73,3,1,40,72
27,56,10,9,43,70,50,75,0,40,72
35,37,10,9,43,0,73,1,0,55,72
50,37,14,10,11,0,45,4,1,40,72
52,63,15,13,40,0,77,75,1,30,72
40,56,12,12,40,68,29,75,0,40,72
34,56,10,9,40,9,29,75,0,45,72
48,18,15,13,40,0,77,75,1,40,72
37,56,14,10,40,60,29,75,0,48,72
41,56,10,9,40,9,29,4,0,40,72
39,56,13,11,40,9,29,75,0,48,72
47,56,16,14,40,16,29,75,0,50,72
44,56,15,13,40,57,29,4,0,50,72
42,56,10,9,40,70,29,75,0,60,72
42,63,15,13,40,17,29,75,0,45,72
25,56,10,9,43,9,47,75,0,40,72
28,56,14,10,43,0,47,75,1,40,72
26,56,10,9,41,58,45,75,0,40,72
31,56,10,9,40,9,29,75,0,40,72
23,56,10,9,40,60,29,75,0,80,72
28,56,8,7,43,70,50,75,0,50,72
27,56,10,9,43,38,45,75,1,40,72
53,66,14,10,11,0,47,75,1,40,72
39,62,10,9,40,16,29,75,0,70,72
34,18,12,12,43,0,45,75,0,40,72
37,37,15,13,40,0,29,75,0,40,72
59,56,8,7,40,9,29,75,0,40,72
54,63,12,12,40,60,29,75,0,50,72
29,56,10,9,40,9,29,75,0,40,72
44,56,16,14,40,57,29,75,0,60,72
18,56,8,7,43,48,50,75,1,30,72
55,18,10,9,40,68,29,75,0,40,72
63,56,8,7,40,60,29,75,0,22,72
49,56,11,15,40,57,29,75,0,48,72
27,63,10,9,11,70,45,75,0,70,72
36,56,12,12,40,0,29,75,0,40,72
17,63,7,6,43,48,50,75,1,24,72
44,56,15,13,40,16,29,4,0,50,72
53,56,8,7,11,70,45,75,0,40,6
51,56,10,9,64,0,47,75,1,40,72
50,56,16,14,40,57,77,75,1,40,72
17,56,7,6,43,48,50,75,0,20,72
25,56,12,12,43,68,45,75,1,45,72
47,56,14,10,40,38,29,75,0,46,72
32,56,15,13,43,16,45,75,1,40,72
49,56,15,13,41,70,73,75,0,30,8
47,56,17,16,40,57,29,75,0,40,31
33,56,14,10,11,0,73,75,1,40,72
20,56,14,10,43,24,50,75,0,20,72
49,56,10,9,40,16,29,75,0,40,72
47,37,16,14,40,57,29,75,0,35,72
30,56,15,13,40,60,29,75,0,20,51
46,56,10,9,40,9,29,75,0,40,72
47,56,10,9,43,0,47,75,1,40,72
40,56,10,9,40,9,29,4,0,40,72
27,56,14,10,43,48,45,75,1,34,72
22,56,10,9,43,0,73,4,1,40,72
26,56,14,10,40,9,29,75,0,40,72
38,56,15,13,40,60,29,75,0,40,72
42,56,10,9,40,0,29,75,0,45,72
58,56,10,9,40,38,29,75,0,40,72
32,56,15,13,40,57,29,75,0,50,72
25,56,14,10,41,57,73,4,0,40,72
34,56,10,9,40,38,29,75,0,40,72
29,18,14,10,43,2,45,4,0,60,72
55,56,10,9,11,60,45,75,1,40,72
24,56,12,12,43,24,45,75,0,48,72
64,63,11,15,40,57,29,75,0,40,72
57,56,10,9,11,0,73,75,1,42,72
41,63,10,9,11,9,45,75,0,40,72
17,56,7,6,43,60,50,75,0,5,72
49,56,10,9,11,48,73,75,1,35,72
56,56,5,4,43,0,45,75,0,40,72
42,63,10,9,40,9,29,75,0,45,72
29,66,16,14,43,57,45,75,1,35,72
20,63,14,10,43,0,50,75,1,12,20
38,56,15,13,43,57,50,75,0,40,72
